drugbank_id,uniprot_id,protein_emb_path
DB07641,P21397,embeddings/P21397/2Z5Y_A.cif.pt
DB07645,P69905,embeddings/P69905/2W72_A.cif.pt
DB07646,Q08210,embeddings/Q08210/7L01_A.cif.pt
DB07653,O14757,embeddings/O14757/2YEX_A.cif.pt
DB07658,P00734,embeddings/P00734/5AFY_H.cif.pt
DB07659,P00734,embeddings/P00734/5AFY_H.cif.pt
DB07660,P00734,embeddings/P00734/5AFY_H.cif.pt
DB07662,P00533,embeddings/P00533/8A27_A.cif.pt
DB07662,P04626,embeddings/P04626/8VB5_A.cif.pt
DB07664,P17948,embeddings/P17948/3HNG_A.cif.pt
DB07664,P06493,embeddings/P06493/6GU2_A.cif.pt
DB07664,P24941,embeddings/P24941/6Q4G_A.cif.pt
DB07677,P09874,embeddings/P09874/6NRH_A.cif.pt
DB07681,P06276,embeddings/P06276/6ZWI_A.cif.pt
DB07683,P39900,embeddings/P39900/1Y93_A.cif.pt
DB07684,P00750,embeddings/P00750/1RTF_B.cif.pt
DB07708,P03372,embeddings/P03372/7NFB_A.cif.pt
DB07711,P00813,embeddings/P00813/3IAR_A.cif.pt
DB07712,P03372,embeddings/P03372/7NFB_A.cif.pt
DB07715,P68400,embeddings/P68400/3WAR_A.cif.pt
DB07718,P00734,embeddings/P00734/5AFY_H.cif.pt
DB07718,P14174,embeddings/P14174/9BNQ_A.cif.pt
DB07723,P37231,embeddings/P37231/9F7W_A.cif.pt
DB07724,Q07869,embeddings/Q07869/6KAX_A.cif.pt
DB07724,P37231,embeddings/P37231/9F7W_A.cif.pt
DB07724,Q03181,embeddings/Q03181/5U3Q_A.cif.pt
DB07742,P00918,embeddings/P00918/3K34_A.cif.pt
DB07767,O43570,embeddings/O43570/5MSA_A.cif.pt
DB07767,P00918,embeddings/P00918/3K34_A.cif.pt
DB07767,Q9ULX7,embeddings/Q9ULX7/5CJF_A.cif.pt
DB07767,Q16790,embeddings/Q16790/6RQQ_A.cif.pt
DB07767,P23280,embeddings/P23280/3FE4_A.cif.pt
DB07767,P00915,embeddings/P00915/7Q0D_A.cif.pt
DB07767,P22748,embeddings/P22748/3FW3_A.cif.pt
DB07776,P11511,embeddings/P11511/3S79_A.cif.pt
DB07776,P14867,embeddings/P14867/6D1S_A.cif.pt
DB07776,P10275,embeddings/P10275/8E1A_A.cif.pt
DB07776,P0DMS8,embeddings/P0DMS8/8X17_R.cif.pt
DB07776,P29275,embeddings/P29275/8HDO_R.cif.pt
DB07776,P30542,embeddings/P30542/5UEN_A.cif.pt
DB07780,P37268,embeddings/P37268/3VJ8_A.cif.pt
DB07794,P28482,embeddings/P28482/8AOJ_A.cif.pt
DB07795,Q00534,embeddings/Q00534/1BLX_A.cif.pt
DB07795,P49327,embeddings/P49327/3HHD_A.cif.pt
DB07803,P00807,embeddings/P00807/1GHP_A.cif.pt
DB07810,Q9UHI7,embeddings/Q9UHI7/8JEW_A.cif.pt
DB07829,Q16539,embeddings/Q16539/2FST_X.cif.pt
DB07841,P14324,embeddings/P14324/5CG5_A.cif.pt
DB07841,P49354,embeddings/P49354/2H6F_A.cif.pt
DB07841,P49356,embeddings/P49356/2H6F_B.cif.pt
DB07842,P37231,embeddings/P37231/9F7W_A.cif.pt
DB07863,P19793,embeddings/P19793/7A77_A.cif.pt
DB07863,P37231,embeddings/P37231/9F7W_A.cif.pt
DB07873,P14324,embeddings/P14324/5CG5_A.cif.pt
DB07876,Q13464,embeddings/Q13464/3V8S_A.cif.pt
DB07884,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB07892,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB07897,P00734,embeddings/P00734/5AFY_H.cif.pt
DB07917,O60760,embeddings/O60760/7JR8_A.cif.pt
DB07919,Q92630,embeddings/Q92630/5LXC_A.cif.pt
DB07919,O43781,embeddings/O43781/5Y86_A.cif.pt
DB07919,Q13627,embeddings/Q13627/6S14_A.cif.pt
DB07919,P21397,embeddings/P21397/2Z5Y_A.cif.pt
DB07920,P39900,embeddings/P39900/1Y93_A.cif.pt
DB07922,P39900,embeddings/P39900/1Y93_A.cif.pt
DB07926,P14780,embeddings/P14780/4XCT_A.cif.pt
DB07926,O75173,embeddings/O75173/4WK7_A.cif.pt
DB07926,P22894,embeddings/P22894/1I76_A.cif.pt
DB07926,P08254,embeddings/P08254/1HY7_A.cif.pt
DB07926,P08253,embeddings/P08253/3AYU_A.cif.pt
DB07926,P09237,embeddings/P09237/8JUG_A.cif.pt
DB07926,Q9UNA0,embeddings/Q9UNA0/3HYG_A.cif.pt
DB07926,P03956,embeddings/P03956/1HFC_A.cif.pt
DB07933,Q92731,embeddings/Q92731/3OLL_A.cif.pt
DB07940,P06276,embeddings/P06276/6ZWI_A.cif.pt
DB07954,P30542,embeddings/P30542/5UEN_A.cif.pt
DB07954,Q14432,embeddings/Q14432/7LRC_B.cif.pt
DB07954,P29274,embeddings/P29274/5NM4_A.cif.pt
DB07954,Q07343,embeddings/Q07343/4KP6_A.cif.pt
DB07954,P29275,embeddings/P29275/8HDO_R.cif.pt
DB07954,P27815,embeddings/P27815/2QYK_A.cif.pt
DB07954,P0DMS8,embeddings/P0DMS8/8X17_R.cif.pt
DB07954,Q08499,embeddings/Q08499/1Y2K_A.cif.pt
DB07954,O76074,embeddings/O76074/1TBF_A.cif.pt
DB07954,O00408,embeddings/O00408/5U00_A.cif.pt
DB07983,P23219,embeddings/P23219/6Y3C_A.cif.pt
DB07988,P08254,embeddings/P08254/1HY7_A.cif.pt
DB07995,P17612,embeddings/P17612/4WB8_A.cif.pt
DB07997,P29973,embeddings/P29973/7LFT_A.cif.pt
DB08003,P18031,embeddings/P18031/7MN9_A.cif.pt
DB08009,P09619,embeddings/P09619/3MJG_X.cif.pt
DB08009,P16234,embeddings/P16234/5GRN_A.cif.pt
DB08009,P17948,embeddings/P17948/3HNG_A.cif.pt
DB08009,P35968,embeddings/P35968/2XIR_A.cif.pt
DB08012,P23008,embeddings/P23008/1AYM_4.cif.pt
DB08037,P52732,embeddings/P52732/3ZCW_A.cif.pt
DB08039,Q96GD4,embeddings/Q96GD4/4AF3_A.cif.pt
DB08039,Q9UQB9,embeddings/Q9UQB9/6GR8_A.cif.pt
DB08039,P12931,embeddings/P12931/1FMK_A.cif.pt
DB08039,P06239,embeddings/P06239/1LKK_A.cif.pt
DB08039,Q13131,embeddings/Q13131/6C9H_A.cif.pt
DB08039,Q9Y478,embeddings/Q9Y478/8BIK_B.cif.pt
DB08039,P54619,embeddings/P54619/2UV4_A.cif.pt
DB08040,P15144,embeddings/P15144/4FYT_A.cif.pt
DB08040,Q07075,embeddings/Q07075/4KX7_A.cif.pt
DB08044,P27487,embeddings/P27487/4A5S_A.cif.pt
DB08048,P03372,embeddings/P03372/7NFB_A.cif.pt
DB08049,P21964,embeddings/P21964/3BWY_A.cif.pt
DB08052,P00533,embeddings/P00533/8A27_A.cif.pt
DB08052,P78527,embeddings/P78527/5LUQ_A.cif.pt
DB08052,P35968,embeddings/P35968/2XIR_A.cif.pt
DB08052,P48736,embeddings/P48736/1E8Y_A.cif.pt
DB08052,P16234,embeddings/P16234/5GRN_A.cif.pt
DB08052,P00519,embeddings/P00519/5HU9_A.cif.pt
DB08052,P08631,embeddings/P08631/5H0B_A.cif.pt
DB08052,P42345,embeddings/P42345/5WBY_A.cif.pt
DB08052,P12931,embeddings/P12931/1FMK_A.cif.pt
DB08058,P09874,embeddings/P09874/6NRH_A.cif.pt
DB08059,O00329,embeddings/O00329/6PYR_A.cif.pt
DB08059,P48736,embeddings/P48736/1E8Y_A.cif.pt
DB08061,P00734,embeddings/P00734/5AFY_H.cif.pt
DB08065,O14965,embeddings/O14965/6VPM_A.cif.pt
DB08073,P31749,embeddings/P31749/1UNQ_A.cif.pt
DB08078,Q03181,embeddings/Q03181/5U3Q_A.cif.pt
DB08084,P15121,embeddings/P15121/1US0_A.cif.pt
DB08085,P10828,embeddings/P10828/6KKB_X.cif.pt
DB08089,P10275,embeddings/P10275/8E1A_A.cif.pt
DB08093,Q16539,embeddings/Q16539/2FST_X.cif.pt
DB08094,P11802,embeddings/P11802/2W96_B.cif.pt
DB08094,P06493,embeddings/P06493/6GU2_A.cif.pt
DB08094,P50613,embeddings/P50613/8R9A_A.cif.pt
DB08094,P24941,embeddings/P24941/6Q4G_A.cif.pt
DB08121,P37231,embeddings/P37231/9F7W_A.cif.pt
DB08132,P24941,embeddings/P24941/6Q4G_A.cif.pt
DB08133,P24941,embeddings/P24941/6Q4G_A.cif.pt
DB08134,P24941,embeddings/P24941/6Q4G_A.cif.pt
DB08135,P24941,embeddings/P24941/6Q4G_A.cif.pt
DB08142,P24941,embeddings/P24941/6Q4G_A.cif.pt
DB08155,P00918,embeddings/P00918/3K34_A.cif.pt
DB08155,P00915,embeddings/P00915/7Q0D_A.cif.pt
DB08156,P00915,embeddings/P00915/7Q0D_A.cif.pt
DB08156,P00918,embeddings/P00918/3K34_A.cif.pt
DB08157,P00918,embeddings/P00918/3K34_A.cif.pt
DB08157,P00915,embeddings/P00915/7Q0D_A.cif.pt
DB08162,Q13464,embeddings/Q13464/3V8S_A.cif.pt
DB08165,P00918,embeddings/P00918/3K34_A.cif.pt
DB08165,Q9ULX7,embeddings/Q9ULX7/5CJF_A.cif.pt
DB08165,O43570,embeddings/O43570/5MSA_A.cif.pt
DB08165,P00915,embeddings/P00915/7Q0D_A.cif.pt
DB08167,P22303,embeddings/P22303/4M0E_A.cif.pt
DB08168,P62937,embeddings/P62937/4N1M_A.cif.pt
DB08178,P50750,embeddings/P50750/3MI9_A.cif.pt
DB08178,P24941,embeddings/P24941/6Q4G_A.cif.pt
DB08180,P14324,embeddings/P14324/5CG5_A.cif.pt
DB08182,P50750,embeddings/P50750/3MI9_A.cif.pt
DB08182,P24941,embeddings/P24941/6Q4G_A.cif.pt
DB08188,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB08190,P49286,embeddings/P49286/6ME6_A.cif.pt
DB08190,P16083,embeddings/P16083/4FGL_A.cif.pt
DB08192,P12931,embeddings/P12931/1FMK_A.cif.pt
DB08200,P06276,embeddings/P06276/6ZWI_A.cif.pt
DB08201,P06276,embeddings/P06276/6ZWI_A.cif.pt
DB08214,P35228,embeddings/P35228/3E7G_A.cif.pt
DB08222,P16233,embeddings/P16233/1GPL_A.cif.pt
DB08228,P16083,embeddings/P16083/4FGL_A.cif.pt
DB08231,P00519,embeddings/P00519/5HU9_A.cif.pt
DB08231,P0DP25,embeddings/P0DP25/6K67_B.cif.pt
DB08231,P0DP24,embeddings/P0DP24/5NIN_A.cif.pt
DB08231,O00206,embeddings/O00206/2Z62_A.cif.pt
DB08231,P62942,embeddings/P62942/2PPN_A.cif.pt
DB08233,P24941,embeddings/P24941/6Q4G_A.cif.pt
DB08238,P05230,embeddings/P05230/1RG8_A.cif.pt
DB08249,Q08210,embeddings/Q08210/7L01_A.cif.pt
DB08254,P00734,embeddings/P00734/5AFY_H.cif.pt
DB08256,P34913,embeddings/P34913/5MWA_A.cif.pt
DB08257,P34913,embeddings/P34913/5MWA_A.cif.pt
DB08258,P34913,embeddings/P34913/5MWA_A.cif.pt
DB08262,P69905,embeddings/P69905/2W72_A.cif.pt
DB08312,P24941,embeddings/P24941/6Q4G_A.cif.pt
DB08324,P00749,embeddings/P00749/5YC6_U.cif.pt
DB08329,P00918,embeddings/P00918/3K34_A.cif.pt
DB08339,P10721,embeddings/P10721/4HVS_A.cif.pt
DB08339,Q16539,embeddings/Q16539/2FST_X.cif.pt
DB08339,P06239,embeddings/P06239/1LKK_A.cif.pt
DB08339,P11362,embeddings/P11362/5EW8_A.cif.pt
DB08339,P09619,embeddings/P09619/3MJG_X.cif.pt
DB08339,P00533,embeddings/P00533/8A27_A.cif.pt
DB08339,P16234,embeddings/P16234/5GRN_A.cif.pt
DB08339,P12931,embeddings/P12931/1FMK_A.cif.pt
DB08339,P00519,embeddings/P00519/5HU9_A.cif.pt
DB08348,P09874,embeddings/P09874/6NRH_A.cif.pt
DB08357,P22303,embeddings/P22303/4M0E_A.cif.pt
DB08358,P49137,embeddings/P49137/3M2W_A.cif.pt
DB08361,P43405,embeddings/P43405/4YJR_A.cif.pt
DB08363,P04637,embeddings/P04637/3D06_A.cif.pt
DB08371,P18031,embeddings/P18031/7MN9_A.cif.pt
DB08382,P27487,embeddings/P27487/4A5S_A.cif.pt
DB08387,Q9Y233,embeddings/Q9Y233/2OUR_A.cif.pt
DB08388,P45452,embeddings/P45452/5B5O_A.cif.pt
DB08398,P03372,embeddings/P03372/7NFB_A.cif.pt
DB08403,P22894,embeddings/P22894/1I76_A.cif.pt
DB08403,P03956,embeddings/P03956/1HFC_A.cif.pt
DB08414,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB08416,P00918,embeddings/P00918/3K34_A.cif.pt
DB08424,Q16539,embeddings/Q16539/2FST_X.cif.pt
DB08439,P35354,embeddings/P35354/5F19_A.cif.pt
DB08439,P02788,embeddings/P02788/1H45_A.cif.pt
DB08454,Q9UQB9,embeddings/Q9UQB9/6GR8_A.cif.pt
DB08454,P49841,embeddings/P49841/1J1B_A.cif.pt
DB08454,P12931,embeddings/P12931/1FMK_A.cif.pt
DB08462,P00533,embeddings/P00533/8A27_A.cif.pt
DB08462,P12931,embeddings/P12931/1FMK_A.cif.pt
DB08466,P09960,embeddings/P09960/3U9W_A.cif.pt
DB08473,P68400,embeddings/P68400/3WAR_A.cif.pt
DB08476,P22894,embeddings/P22894/1I76_A.cif.pt
DB08482,P03956,embeddings/P03956/1HFC_A.cif.pt
DB08484,P09467,embeddings/P09467/7WJV_A.cif.pt
DB08484,O00757,embeddings/O00757/4HE2_A.cif.pt
DB08486,P69905,embeddings/P69905/2W72_A.cif.pt
DB08490,P08254,embeddings/P08254/1HY7_A.cif.pt
DB08490,P03956,embeddings/P03956/1HFC_A.cif.pt
DB08490,P08253,embeddings/P08253/3AYU_A.cif.pt
DB08490,P14780,embeddings/P14780/4XCT_A.cif.pt
DB08490,P45452,embeddings/P45452/5B5O_A.cif.pt
DB08502,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB08517,P29275,embeddings/P29275/8HDO_R.cif.pt
DB08517,P30542,embeddings/P30542/5UEN_A.cif.pt
DB08517,P0DMS8,embeddings/P0DMS8/8X17_R.cif.pt
DB08522,Q16539,embeddings/Q16539/2FST_X.cif.pt
DB08523,P68826,embeddings/P68826/1LM4_A.cif.pt
DB08524,P68826,embeddings/P68826/1LM4_A.cif.pt
DB08525,P68826,embeddings/P68826/1LM4_A.cif.pt
DB08550,P18089,embeddings/P18089/6K41_R.cif.pt
DB08550,P18825,embeddings/P18825/6KUW_A.cif.pt
DB08550,P08913,embeddings/P08913/6KUX_A.cif.pt
DB08568,P31749,embeddings/P31749/1UNQ_A.cif.pt
DB08576,P03372,embeddings/P03372/7NFB_A.cif.pt
DB08577,P22607,embeddings/P22607/8UDU_A.cif.pt
DB08593,P18031,embeddings/P18031/7MN9_A.cif.pt
DB08594,P43235,embeddings/P43235/4X6H_A.cif.pt
DB08597,Q13131,embeddings/Q13131/6C9H_A.cif.pt
DB08597,Q9Y478,embeddings/Q9Y478/8BIK_B.cif.pt
DB08597,P54619,embeddings/P54619/2UV4_A.cif.pt
DB08598,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB08599,P39900,embeddings/P39900/1Y93_A.cif.pt
DB08600,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB08601,P19793,embeddings/P19793/7A77_A.cif.pt
DB08611,P25774,embeddings/P25774/9GJ2_A.cif.pt
DB08612,P23141,embeddings/P23141/5A7G_A.cif.pt
DB08626,P08473,embeddings/P08473/6SUK_A.cif.pt
DB08632,P69905,embeddings/P69905/2W72_A.cif.pt
DB08633,P50579,embeddings/P50579/5D6E_A.cif.pt
DB08634,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB08639,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB08651,Q02880,embeddings/Q02880/7QFO_A.cif.pt
DB08653,P28223,embeddings/P28223/7WC8_A.cif.pt
DB08653,P21397,embeddings/P21397/2Z5Y_A.cif.pt
DB08658,P06276,embeddings/P06276/6ZWI_A.cif.pt
DB08681,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB08682,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB08683,O14757,embeddings/O14757/2YEX_A.cif.pt
DB08691,P49759,embeddings/P49759/6FT8_A.cif.pt
DB08691,Q13627,embeddings/Q13627/6S14_A.cif.pt
DB08754,P14679,embeddings/P14679/7RK7_C.cif.pt
DB08756,P00734,embeddings/P00734/5AFY_H.cif.pt
DB08760,P37231,embeddings/P37231/9F7W_A.cif.pt
DB08765,P00918,embeddings/P00918/3K34_A.cif.pt
DB08765,P14174,embeddings/P14174/9BNQ_A.cif.pt
DB08768,P24941,embeddings/P24941/6Q4G_A.cif.pt
DB08770,P30542,embeddings/P30542/5UEN_A.cif.pt
DB08770,P29275,embeddings/P29275/8HDO_R.cif.pt
DB08770,P29274,embeddings/P29274/5NM4_A.cif.pt
DB08772,P15121,embeddings/P15121/1US0_A.cif.pt
DB08780,O14757,embeddings/O14757/2YEX_A.cif.pt
DB08782,P00918,embeddings/P00918/3K34_A.cif.pt
DB08782,P22748,embeddings/P22748/3FW3_A.cif.pt
DB08782,O43570,embeddings/O43570/5MSA_A.cif.pt
DB08782,Q16790,embeddings/Q16790/6RQQ_A.cif.pt
DB08782,Q9ULX7,embeddings/Q9ULX7/5CJF_A.cif.pt
DB08782,P00915,embeddings/P00915/7Q0D_A.cif.pt
DB08795,Q8DR59,embeddings/Q8DR59/2C5W_B.cif.pt
DB08795,P0A3M6,embeddings/P0A3M6/2WAD_A.cif.pt
DB08799,P35367,embeddings/P35367/3RZE_A.cif.pt
DB08800,P35367,embeddings/P35367/3RZE_A.cif.pt
DB08801,P35367,embeddings/P35367/3RZE_A.cif.pt
DB08801,P08172,embeddings/P08172/5ZKC_A.cif.pt
DB08802,P35367,embeddings/P35367/3RZE_A.cif.pt
DB08804,P10275,embeddings/P10275/8E1A_A.cif.pt
DB08805,P25021,embeddings/P25021/8YN3_R.cif.pt
DB08806,P25021,embeddings/P25021/8YN3_R.cif.pt
DB08807,P08588,embeddings/P08588/7BVQ_A.cif.pt
DB08807,P07550,embeddings/P07550/2RH1_A.cif.pt
DB08807,P13945,embeddings/P13945/9IJE_R.cif.pt
DB08808,P08588,embeddings/P08588/7BVQ_A.cif.pt
DB08809,Q15118,embeddings/Q15118/2Q8G_A.cif.pt
DB08810,P08908,embeddings/P08908/8PJK_R.cif.pt
DB08810,P28223,embeddings/P28223/7WC8_A.cif.pt
DB08811,Q9Y233,embeddings/Q9Y233/2OUR_A.cif.pt
DB08811,P27815,embeddings/P27815/2QYK_A.cif.pt
DB08811,O00408,embeddings/O00408/5U00_A.cif.pt
DB08814,P23219,embeddings/P23219/6Y3C_A.cif.pt
DB08814,P19838,embeddings/P19838/8TQD_A.cif.pt
DB08814,P35228,embeddings/P35228/3E7G_A.cif.pt
DB08814,Q9Y233,embeddings/Q9Y233/2OUR_A.cif.pt
DB08815,P14416,embeddings/P14416/6CM4_A.cif.pt
DB08815,P28223,embeddings/P28223/7WC8_A.cif.pt
DB08816,Q9H244,embeddings/Q9H244/4PXZ_A.cif.pt
DB08818,P16070,embeddings/P16070/4PZ3_A.cif.pt
DB08818,P05362,embeddings/P05362/1IAM_A.cif.pt
DB08818,Q9Y5Y7,embeddings/Q9Y5Y7/8OXD_A.cif.pt
DB08819,P43088,embeddings/P43088/8XJK_R.cif.pt
DB08820,P13569,embeddings/P13569/7SVD_A.cif.pt
DB08822,P30556,embeddings/P30556/6OS2_A.cif.pt
DB08823,P36544,embeddings/P36544/5AFN_A.cif.pt
DB08824,Q01959,embeddings/Q01959/9EO4_B.cif.pt
DB08827,P55157,embeddings/P55157/8EOJ_B.cif.pt
DB08828,Q99835,embeddings/Q99835/4JKV_A.cif.pt
DB08837,O43525,embeddings/O43525/5J03_A.cif.pt
DB08837,Q5JUK3,embeddings/Q5JUK3/8HK6_A.cif.pt
DB08837,Q86W47,embeddings/Q86W47/9CZM_E.cif.pt
DB08837,P29972,embeddings/P29972/4CSK_A.cif.pt
DB08837,Q9H2S1,embeddings/Q9H2S1/5V02_B.cif.pt
DB08837,P22001,embeddings/P22001/7SSX_A.cif.pt
DB08838,P18825,embeddings/P18825/6KUW_A.cif.pt
DB08838,Q9Y2I1,embeddings/Q9Y2I1/8ESF_A.cif.pt
DB08838,P02708,embeddings/P02708/5HBT_B.cif.pt
DB08838,Q05586,embeddings/Q05586/9D37_A.cif.pt
DB08838,Q00975,embeddings/Q00975/7VFS_A.cif.pt
DB08839,P28222,embeddings/P28222/4IAR_A.cif.pt
DB08839,P34969,embeddings/P34969/7XTC_R.cif.pt
DB08839,P41595,embeddings/P41595/4IB4_A.cif.pt
DB08839,P0DMS8,embeddings/P0DMS8/8X17_R.cif.pt
DB08839,P08908,embeddings/P08908/8PJK_R.cif.pt
DB08839,P28335,embeddings/P28335/6BQH_A.cif.pt
DB08839,Q13639,embeddings/Q13639/7XT8_R.cif.pt
DB08839,P47898,embeddings/P47898/7UM4_A.cif.pt
DB08839,P28221,embeddings/P28221/7E32_R.cif.pt
DB08839,P50406,embeddings/P50406/7YS6_A.cif.pt
DB08839,P28223,embeddings/P28223/7WC8_A.cif.pt
DB08839,P46098,embeddings/P46098/8AXD_A.cif.pt
DB08841,Q96RJ0,embeddings/Q96RJ0/8W88_R.cif.pt
DB08846,P0DMV8,embeddings/P0DMV8/5BN8_A.cif.pt
DB08846,P0DMV9,embeddings/P0DMV9/7F4X_A.cif.pt
DB08846,P49841,embeddings/P49841/1J1B_A.cif.pt
DB08846,O43570,embeddings/O43570/5MSA_A.cif.pt
DB08846,P00918,embeddings/P00918/3K34_A.cif.pt
DB08846,Q9ULX7,embeddings/Q9ULX7/5CJF_A.cif.pt
DB08846,P23280,embeddings/P23280/3FE4_A.cif.pt
DB08846,P43405,embeddings/P43405/4YJR_A.cif.pt
DB08846,Q16790,embeddings/Q16790/6RQQ_A.cif.pt
DB08846,P00915,embeddings/P00915/7Q0D_A.cif.pt
DB08846,Q14534,embeddings/Q14534/6C6N_A.cif.pt
DB08846,P22748,embeddings/P22748/3FW3_A.cif.pt
DB08846,P68400,embeddings/P68400/3WAR_A.cif.pt
DB08849,P30531,embeddings/P30531/7Y7V_A.cif.pt
DB08849,P0DMS8,embeddings/P0DMS8/8X17_R.cif.pt
DB08855,Q9Y271,embeddings/Q9Y271/6RZ5_A.cif.pt
DB08856,P41143,embeddings/P41143/4N6H_A.cif.pt
DB08856,P35372,embeddings/P35372/8EFO_M.cif.pt
DB08860,P04035,embeddings/P04035/2R4F_A.cif.pt
DB08861,P35372,embeddings/P35372/8EFO_M.cif.pt
DB08861,P41143,embeddings/P41143/4N6H_A.cif.pt
DB08861,P41145,embeddings/P41145/4DJH_A.cif.pt
DB08864,Q72547,embeddings/Q72547/2JLE_A.cif.pt
DB08864,Q9Y5Y9,embeddings/Q9Y5Y9/7WE4_A.cif.pt
DB08864,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB08865,Q9UM73,embeddings/Q9UM73/4Z55_A.cif.pt
DB08865,P08581,embeddings/P08581/4R1V_A.cif.pt
DB08865,P08922,embeddings/P08922/7Z5X_A.cif.pt
DB08865,Q04912,embeddings/Q04912/4FWW_A.cif.pt
DB08867,P06401,embeddings/P06401/1SQN_A.cif.pt
DB08867,P04150,embeddings/P04150/4UDD_A.cif.pt
DB08868,P35462,embeddings/P35462/3PBL_A.cif.pt
DB08868,Q9NYA1,embeddings/Q9NYA1/4V24_A.cif.pt
DB08868,Q9H228,embeddings/Q9H228/7YXA_A.cif.pt
DB08868,P21453,embeddings/P21453/3V2Y_A.cif.pt
DB08868,Q99500,embeddings/Q99500/7C4S_A.cif.pt
DB08873,P26664,embeddings/P26664/3RC4_A.cif.pt
DB08874,Q18BX5,embeddings/Q18BX5/7L7B_F.cif.pt
DB08875,P08581,embeddings/P08581/4R1V_A.cif.pt
DB08875,P35968,embeddings/P35968/2XIR_A.cif.pt
DB08875,P07949,embeddings/P07949/7DUA_A.cif.pt
DB08877,Q03405,embeddings/Q03405/2FD6_U.cif.pt
DB08877,O60674,embeddings/O60674/8BXH_A.cif.pt
DB08877,P23458,embeddings/P23458/6N7A_A.cif.pt
DB08877,P52333,embeddings/P52333/5LWM_A.cif.pt
DB08877,P29597,embeddings/P29597/3LXP_A.cif.pt
DB08878,Q9HBH1,embeddings/Q9HBH1/3G5K_A.cif.pt
DB08880,Q08210,embeddings/Q08210/7L01_A.cif.pt
DB08880,P04035,embeddings/P04035/2R4F_A.cif.pt
DB08881,P15056,embeddings/P15056/8C7X_A.cif.pt
DB08882,P27487,embeddings/P27487/4A5S_A.cif.pt
DB08883,P42262,embeddings/P42262/8I0B_A.cif.pt
DB08883,P42261,embeddings/P42261/6X5Q_B.cif.pt
DB08889,P28074,embeddings/P28074/5LE5_K.cif.pt
DB08889,P28062,embeddings/P28062/7AWE_L.cif.pt
DB08889,P20618,embeddings/P20618/5LE5_L.cif.pt
DB08889,P28065,embeddings/P28065/7AWE_H.cif.pt
DB08889,P40306,embeddings/P40306/7AWE_I.cif.pt
DB08890,P25092,embeddings/P25092/8GHP_A.cif.pt
DB08891,Q9UBS5,embeddings/Q9UBS5/4MS4_A.cif.pt
DB08891,O75899,embeddings/O75899/4MS4_B.cif.pt
DB08892,Q9UBS5,embeddings/Q9UBS5/4MS4_A.cif.pt
DB08892,O75899,embeddings/O75899/4MS4_B.cif.pt
DB08893,P13945,embeddings/P13945/9IJE_R.cif.pt
DB08895,P23458,embeddings/P23458/6N7A_A.cif.pt
DB08895,O60674,embeddings/O60674/8BXH_A.cif.pt
DB08895,P52333,embeddings/P52333/5LWM_A.cif.pt
DB08896,P17948,embeddings/P17948/3HNG_A.cif.pt
DB08896,P35968,embeddings/P35968/2XIR_A.cif.pt
DB08896,P35916,embeddings/P35916/4BSJ_A.cif.pt
DB08896,P10721,embeddings/P10721/4HVS_A.cif.pt
DB08896,P16234,embeddings/P16234/5GRN_A.cif.pt
DB08896,P09619,embeddings/P09619/3MJG_X.cif.pt
DB08896,P11362,embeddings/P11362/5EW8_A.cif.pt
DB08896,P21802,embeddings/P21802/2PVF_A.cif.pt
DB08896,Q02763,embeddings/Q02763/6MWE_A.cif.pt
DB08896,Q16832,embeddings/Q16832/6FER_A.cif.pt
DB08896,P04629,embeddings/P04629/5JFW_A.cif.pt
DB08896,P29317,embeddings/P29317/6Q7D_A.cif.pt
DB08896,P04049,embeddings/P04049/6XI7_B.cif.pt
DB08896,P15056,embeddings/P15056/8C7X_A.cif.pt
DB08896,Q15759,embeddings/Q15759/3GP0_A.cif.pt
DB08896,P00519,embeddings/P00519/5HU9_A.cif.pt
DB08896,P07949,embeddings/P07949/7DUA_A.cif.pt
DB08897,P11229,embeddings/P11229/6ZFZ_A.cif.pt
DB08897,P08172,embeddings/P08172/5ZKC_A.cif.pt
DB08897,P20309,embeddings/P20309/8EA0_A.cif.pt
DB08897,P08173,embeddings/P08173/5DSG_A.cif.pt
DB08897,P08912,embeddings/P08912/6OL9_A.cif.pt
DB08899,P10275,embeddings/P10275/8E1A_A.cif.pt
DB08901,P00519,embeddings/P00519/5HU9_A.cif.pt
DB08901,P11274,embeddings/P11274/5N7E_B.cif.pt
DB08903,P9WPS1,embeddings/P9WPS1/8J0S_1.cif.pt
DB08905,P11511,embeddings/P11511/3S79_A.cif.pt
DB08906,P04150,embeddings/P04150/4UDD_A.cif.pt
DB08907,P31639,embeddings/P31639/8HEZ_A.cif.pt
DB08908,Q14145,embeddings/Q14145/8XGK_A.cif.pt
