drugbank_id,uniprot_id,protein_emb_path
DB03280,P04183,embeddings/P04183/1W4R_A.cif.pt
DB03280,P9WKE1,embeddings/P9WKE1/1GTV_A.cif.pt
DB03280,P23919,embeddings/P23919/1NN5_A.cif.pt
DB03280,P24425,embeddings/P24425/1P6X_A.cif.pt
DB03283,P22303,embeddings/P22303/4M0E_A.cif.pt
DB03283,Q9WYE2,embeddings/Q9WYE2/2ZXD_A.cif.pt
DB03284,P84141,embeddings/P84141/1RWH_A.cif.pt
DB03286,P11217,embeddings/P11217/1Z8D_A.cif.pt
DB03289,P08692,embeddings/P08692/1S3C_A.cif.pt
DB03290,P00780,embeddings/P00780/1R0R_E.cif.pt
DB03292,P78330,embeddings/P78330/1NNL_A.cif.pt
DB03294,P00918,embeddings/P00918/3K34_A.cif.pt
DB03296,Q26966,embeddings/Q26966/1MS9_A.cif.pt
DB03297,P23946,embeddings/P23946/7H66_A.cif.pt
DB03297,P00782,embeddings/P00782/1TO2_E.cif.pt
DB03297,O07015,embeddings/O07015/1WOM_A.cif.pt
DB03297,P04179,embeddings/P04179/9BWQ_A.cif.pt
DB03297,P05981,embeddings/P05981/1Z8G_A.cif.pt
DB03297,Q8GB52,embeddings/Q8GB52/1SH7_A.cif.pt
DB03297,Q53547,embeddings/Q53547/1AUO_A.cif.pt
DB03298,P12931,embeddings/P12931/1FMK_A.cif.pt
DB03299,Q44244,embeddings/Q44244/1SJD_A.cif.pt
DB03300,Q9REC4,embeddings/Q9REC4/1DGJ_A.cif.pt
DB03304,P28720,embeddings/P28720/5N6F_A.cif.pt
DB03305,P35228,embeddings/P35228/3E7G_A.cif.pt
DB03305,P29475,embeddings/P29475/6CID_A.cif.pt
DB03305,P29474,embeddings/P29474/4D1P_A.cif.pt
DB03306,P12931,embeddings/P12931/1FMK_A.cif.pt
DB03307,P24941,embeddings/P24941/6Q4G_A.cif.pt
DB03308,P43133,embeddings/P43133/6GHX_A.cif.pt
DB03309,O00204,embeddings/O00204/1Q20_A.cif.pt
DB03309,P72181,embeddings/P72181/1QKS_A.cif.pt
DB03309,P50597,embeddings/P50597/1R6L_A.cif.pt
DB03309,P81180,embeddings/P81180/6X7H_A.cif.pt
DB03309,P03422,embeddings/P03422/1OKS_A.cif.pt
DB03310,O75715,embeddings/O75715/2I3Y_A.cif.pt
DB03310,P08263,embeddings/P08263/6ATR_A.cif.pt
DB03310,P28161,embeddings/P28161/2C4J_A.cif.pt
DB03311,P18031,embeddings/P18031/7MN9_A.cif.pt
DB03312,P04183,embeddings/P04183/1W4R_A.cif.pt
DB03313,P0AD68,embeddings/P0AD68/8RTZ_AAA.cif.pt
DB03313,Q8DR59,embeddings/Q8DR59/2C5W_B.cif.pt
DB03313,P0A3M6,embeddings/P0A3M6/2WAD_A.cif.pt
DB03313,P15555,embeddings/P15555/1YQS_A.cif.pt
DB03314,P60174,embeddings/P60174/9F69_A.cif.pt
DB03314,P09488,embeddings/P09488/7BEU_A.cif.pt
DB03315,P41007,embeddings/P41007/2IGB_A.cif.pt
DB03317,P24474,embeddings/P24474/6TPO_A.cif.pt
DB03317,P24092,embeddings/P24092/2CVC_A.cif.pt
DB03317,Q9RQB9,embeddings/Q9RQB9/1GU2_A.cif.pt
DB03317,Q46444,embeddings/Q46444/1KB0_A.cif.pt
DB03317,P72181,embeddings/P72181/1QKS_A.cif.pt
DB03317,Q52369,embeddings/Q52369/1M70_A.cif.pt
DB03317,P99999,embeddings/P99999/5TY3_A.cif.pt
DB03317,P0ABK9,embeddings/P0ABK9/2RDZ_A.cif.pt
DB03317,P00091,embeddings/P00091/1I8O_A.cif.pt
DB03317,Q55013,embeddings/Q55013/1E29_A.cif.pt
DB03317,P54820,embeddings/P54820/3M97_X.cif.pt
DB03317,P00101,embeddings/P00101/1CCH_A.cif.pt
DB03317,P00137,embeddings/P00137/1HH5_A.cif.pt
DB03317,P81040,embeddings/P81040/1H21_A.cif.pt
DB03317,P9WN25,embeddings/P9WN25/5AB8_A.cif.pt
DB03317,P82599,embeddings/P82599/1C75_A.cif.pt
DB03317,P11712,embeddings/P11712/1R9O_A.cif.pt
DB03317,Q9RN68,embeddings/Q9RN68/1OFW_A.cif.pt
DB03317,P00136,embeddings/P00136/2CY3_A.cif.pt
DB03317,P14532,embeddings/P14532/2VHD_A.cif.pt
DB03317,P00132,embeddings/P00132/1J0P_A.cif.pt
DB03317,P00148,embeddings/P00148/1GQA_A.cif.pt
DB03317,Q9L915,embeddings/Q9L915/1UP9_A.cif.pt
DB03319,P42262,embeddings/P42262/8I0B_A.cif.pt
DB03321,P03472,embeddings/P03472/6HFC_A.cif.pt
DB03323,P30920,embeddings/P30920/1CGT_A.cif.pt
DB03323,P36924,embeddings/P36924/8ZRZ_A.cif.pt
DB03323,P19531,embeddings/P19531/1QHO_A.cif.pt
DB03323,P00490,embeddings/P00490/1L5W_A.cif.pt
DB03323,P0AEX9,embeddings/P0AEX9/8C8F_A.cif.pt
DB03323,O33830,embeddings/O33830/1OBB_A.cif.pt
DB03323,Q9RHZ6,embeddings/Q9RHZ6/1URS_A.cif.pt
DB03323,Q9RX51,embeddings/Q9RX51/2BHU_A.cif.pt
DB03325,P0AGJ9,embeddings/P0AGJ9/6WN2_A.cif.pt
DB03326,P07998,embeddings/P07998/2E0J_A.cif.pt
DB03327,P10724,embeddings/P10724/1BD0_A.cif.pt
DB03330,Q04760,embeddings/Q04760/3W0T_A.cif.pt
DB03331,O14556,embeddings/O14556/3H9E_O.cif.pt
DB03332,P29474,embeddings/P29474/4D1P_A.cif.pt
DB03333,P00918,embeddings/P00918/3K34_A.cif.pt
DB03335,D4Z2G1,embeddings/D4Z2G1/1MJ5_A.cif.pt
DB03336,P21964,embeddings/P21964/3BWY_A.cif.pt
DB03337,P07477,embeddings/P07477/2RA3_A.cif.pt
DB03338,P62942,embeddings/P62942/2PPN_A.cif.pt
DB03338,Q03181,embeddings/Q03181/5U3Q_A.cif.pt
DB03340,P45494,embeddings/P45494/1LFW_A.cif.pt
DB03341,Q16613,embeddings/Q16613/6T80_E.cif.pt
DB03342,P03474,embeddings/P03474/1B9V_A.cif.pt
DB03343,P0C278,embeddings/P0C278/1Y0P_A.cif.pt
DB03344,O43739,embeddings/O43739/4KAX_B.cif.pt
DB03346,P49888,embeddings/P49888/1G3M_A.cif.pt
DB03347,P0A434,embeddings/P0A434/2OB3_A.cif.pt
DB03347,P04637,embeddings/P04637/3D06_A.cif.pt
DB03347,P0A433,embeddings/P0A433/1P6B_A.cif.pt
DB03348,P22303,embeddings/P22303/4M0E_A.cif.pt
DB03349,Q07343,embeddings/Q07343/4KP6_A.cif.pt
DB03349,P49773,embeddings/P49773/6J64_A.cif.pt
DB03350,P02930,embeddings/P02930/1EK9_A.cif.pt
DB03351,Q9HBH1,embeddings/Q9HBH1/3G5K_A.cif.pt
DB03351,P00374,embeddings/P00374/1KMV_A.cif.pt
DB03352,P08692,embeddings/P08692/1S3C_A.cif.pt
DB03352,P0A006,embeddings/P0A006/1JF8_A.cif.pt
DB03353,P22629,embeddings/P22629/2F01_A.cif.pt
DB03354,P11217,embeddings/P11217/1Z8D_A.cif.pt
DB03355,Q8NW68,embeddings/Q8NW68/1NYR_A.cif.pt
DB03357,P11444,embeddings/P11444/4X2P_A.cif.pt
DB03358,P07617,embeddings/P07617/1VPT_A.cif.pt
DB03359,P22303,embeddings/P22303/4M0E_A.cif.pt
DB03360,Q9XB59,embeddings/Q9XB59/4OJ8_A.cif.pt
DB03361,P27696,embeddings/P27696/5DX6_A.cif.pt
DB03363,P04036,embeddings/P04036/1DIH_A.cif.pt
DB03364,P60327,embeddings/P60327/1UF5_A.cif.pt
DB03365,P24941,embeddings/P24941/6Q4G_A.cif.pt
DB03365,P35968,embeddings/P35968/2XIR_A.cif.pt
DB03367,P39900,embeddings/P39900/1Y93_A.cif.pt
DB03368,P08254,embeddings/P08254/1HY7_A.cif.pt
DB03369,Q00441,embeddings/Q00441/1Z8O_A.cif.pt
DB03370,P00813,embeddings/P00813/3IAR_A.cif.pt
DB03371,Q8RLY5,embeddings/Q8RLY5/1S2D_A.cif.pt
DB03372,P60568,embeddings/P60568/8SOZ_A.cif.pt
DB03373,P07477,embeddings/P07477/2RA3_A.cif.pt
DB03374,P61925,embeddings/P61925/5M6Y_B.cif.pt
DB03374,P17612,embeddings/P17612/4WB8_A.cif.pt
DB03374,Q9KFR4,embeddings/Q9KFR4/2C3V_A.cif.pt
DB03374,P07477,embeddings/P07477/2RA3_A.cif.pt
DB03374,P33590,embeddings/P33590/5ON8_A.cif.pt
DB03376,P07814,embeddings/P07814/7X09_A.cif.pt
DB03379,P60174,embeddings/P60174/9F69_A.cif.pt
DB03380,P01303,embeddings/P01303/7RTA_N.cif.pt
DB03380,Q86WA6,embeddings/Q86WA6/2OCG_A.cif.pt
DB03381,P08100,embeddings/P08100/5W0P_A.cif.pt
DB03381,P07108,embeddings/P07108/2CB8_A.cif.pt
DB03382,P48147,embeddings/P48147/3DDU_A.cif.pt
DB03382,O67040,embeddings/O67040/1T6C_A.cif.pt
DB03382,O53240,embeddings/O53240/1RFE_A.cif.pt
DB03382,P9WG35,embeddings/P9WG35/1XVQ_A.cif.pt
DB03382,P00441,embeddings/P00441/4A7U_A.cif.pt
DB03382,P37062,embeddings/P37062/1NHP_A.cif.pt
DB03383,P10613,embeddings/P10613/5TZ1_A.cif.pt
DB03383,P11217,embeddings/P11217/1Z8D_A.cif.pt
DB03384,P55210,embeddings/P55210/4JR2_A.cif.pt
DB03388,P26660,embeddings/P26660/2XWH_A.cif.pt
DB03389,Q46079,embeddings/Q46079/1DBG_A.cif.pt
DB03389,Q59288,embeddings/Q59288/1CB8_A.cif.pt
DB03389,P07986,embeddings/P07986/3CUI_A.cif.pt
DB03389,P36924,embeddings/P36924/8ZRZ_A.cif.pt
DB03389,Q9ZB17,embeddings/Q9ZB17/1NSX_A.cif.pt
DB03389,Q59675,embeddings/Q59675/1GNY_A.cif.pt
DB03389,Q9KB30,embeddings/Q9KB30/1WU4_A.cif.pt
DB03389,P40943,embeddings/P40943/1R85_A.cif.pt
DB03389,Q7SIE2,embeddings/Q7SIE2/1H4H_A.cif.pt
DB03389,Q8GJ44,embeddings/Q8GJ44/1OD3_A.cif.pt
DB03389,P26514,embeddings/P26514/1V0L_A.cif.pt
DB03389,P09850,embeddings/P09850/8QY3_A.cif.pt
DB03389,Q7SI98,embeddings/Q7SI98/2D1Z_A.cif.pt
DB03389,Q8RJN8,embeddings/Q8RJN8/1H12_A.cif.pt
DB03389,O68541,embeddings/O68541/1UR1_A.cif.pt
DB03390,P15309,embeddings/P15309/1ND6_A.cif.pt
DB03392,P11217,embeddings/P11217/1Z8D_A.cif.pt
DB03393,P62937,embeddings/P62937/4N1M_A.cif.pt
DB03394,P16152,embeddings/P16152/1WMA_A.cif.pt
DB03395,P00797,embeddings/P00797/3K1W_A.cif.pt
DB03396,P50579,embeddings/P50579/5D6E_A.cif.pt
DB03397,P0A749,embeddings/P0A749/3KQJ_A.cif.pt
DB03397,Q16222,embeddings/Q16222/6Z2F_A.cif.pt
DB03397,Q14376,embeddings/Q14376/1EK6_A.cif.pt
DB03397,P09147,embeddings/P09147/5GY7_A.cif.pt
DB03397,P0ACC7,embeddings/P0ACC7/3TWD_A.cif.pt
DB03397,Q97R46,embeddings/Q97R46/1HM9_A.cif.pt
DB03400,P95468,embeddings/P95468/2AY1_A.cif.pt
DB03401,Q14573,embeddings/Q14573/8TKG_A.cif.pt
DB03401,Q99418,embeddings/Q99418/1R8S_E.cif.pt
DB03401,Q9Y6I3,embeddings/Q9Y6I3/1INZ_A.cif.pt
DB03401,Q01082,embeddings/Q01082/1BKR_A.cif.pt
DB03401,P23677,embeddings/P23677/8PP8_A.cif.pt
DB03403,Q9BZX2,embeddings/Q9BZX2/1UJ2_A.cif.pt
DB03403,P42216,embeddings/P42216/1H7E_A.cif.pt
DB03403,Q9PM68,embeddings/Q9PM68/1W55_A.cif.pt
DB03403,P30085,embeddings/P30085/1TEV_A.cif.pt
DB03403,Q8RQP5,embeddings/Q8RQP5/1IV3_A.cif.pt
DB03403,P0A6I0,embeddings/P0A6I0/1CKE_A.cif.pt
DB03403,P0ABQ0,embeddings/P0ABQ0/1U7Z_A.cif.pt
DB03403,Q9LAK3,embeddings/Q9LAK3/1RO7_A.cif.pt
DB03405,P43235,embeddings/P43235/4X6H_A.cif.pt
DB03408,P48637,embeddings/P48637/8FBZ_A.cif.pt
DB03410,P46072,embeddings/P46072/1VFR_A.cif.pt
DB03411,P9WP01,embeddings/P9WP01/8C25_A.cif.pt
DB03412,P06608,embeddings/P06608/1O7J_A.cif.pt
DB03413,P33316,embeddings/P33316/3ARA_A.cif.pt
DB03413,P06968,embeddings/P06968/1EUW_A.cif.pt
DB03413,P9WNS5,embeddings/P9WNS5/3HZA_A.cif.pt
DB03413,O15923,embeddings/O15923/1OGL_A.cif.pt
DB03415,P11310,embeddings/P11310/4P13_A.cif.pt
DB03416,P39594,embeddings/P39594/2TPS_A.cif.pt
DB03417,P07477,embeddings/P07477/2RA3_A.cif.pt
DB03420,P03472,embeddings/P03472/6HFC_A.cif.pt
DB03421,P32890,embeddings/P32890/1DJR_D.cif.pt
DB03423,P43985,embeddings/P43985/1IM8_A.cif.pt
DB03424,P09960,embeddings/P09960/3U9W_A.cif.pt
DB03424,Q01693,embeddings/Q01693/1RTQ_A.cif.pt
DB03425,Q13002,embeddings/Q13002/5CMM_A.cif.pt
DB03428,P24941,embeddings/P24941/6Q4G_A.cif.pt
DB03428,Q00535,embeddings/Q00535/4AU8_A.cif.pt
DB03428,P06493,embeddings/P06493/6GU2_A.cif.pt
DB03433,P97084,embeddings/P97084/1LC5_A.cif.pt
DB03434,P33221,embeddings/P33221/1KJQ_A.cif.pt
DB03434,P31434,embeddings/P31434/2F2H_A.cif.pt
DB03434,P22749,embeddings/P22749/1L9L_A.cif.pt
DB03435,P27828,embeddings/P27828/1VGV_A.cif.pt
DB03435,P16442,embeddings/P16442/6GX2_A.cif.pt
DB03435,P09148,embeddings/P09148/1GUP_A.cif.pt
DB03435,P16088,embeddings/P16088/4MQ3_A.cif.pt
DB03435,Q9P2W7,embeddings/Q9P2W7/1V84_A.cif.pt
DB03435,P31677,embeddings/P31677/1UQT_A.cif.pt
DB03435,P39621,embeddings/P39621/1QG8_A.cif.pt
DB03435,P30085,embeddings/P30085/1TEV_A.cif.pt
DB03435,P04547,embeddings/P04547/1JG7_A.cif.pt
DB03435,P09147,embeddings/P09147/5GY7_A.cif.pt
DB03435,O94766,embeddings/O94766/3CU0_A.cif.pt
DB03435,Q8T8E9,embeddings/Q8T8E9/1GY8_A.cif.pt
DB03435,P46976,embeddings/P46976/3U2U_A.cif.pt
DB03435,Q13304,embeddings/Q13304/7Y89_A.cif.pt
DB03436,P07822,embeddings/P07822/1EFD_N.cif.pt
DB03437,P00811,embeddings/P00811/2FFY_A.cif.pt
DB03439,P04746,embeddings/P04746/5U3A_A.cif.pt
DB03440,P14779,embeddings/P14779/2IJ2_A.cif.pt
DB03441,P15085,embeddings/P15085/3FJU_A.cif.pt
DB03442,P31939,embeddings/P31939/5UZ0_A.cif.pt
DB03443,P07477,embeddings/P07477/2RA3_A.cif.pt
DB03444,P49841,embeddings/P49841/1J1B_A.cif.pt
DB03446,P32890,embeddings/P32890/1DJR_D.cif.pt
DB03447,P07998,embeddings/P07998/2E0J_A.cif.pt
DB03448,P07998,embeddings/P07998/2E0J_A.cif.pt
DB03448,P34096,embeddings/P34096/1RNF_A.cif.pt
DB03449,P35228,embeddings/P35228/3E7G_A.cif.pt
DB03449,P29475,embeddings/P29475/6CID_A.cif.pt
DB03450,P15555,embeddings/P15555/1YQS_A.cif.pt
DB03450,Q47066,embeddings/Q47066/2ZQ7_A.cif.pt
DB03451,P11473,embeddings/P11473/3B0T_A.cif.pt
DB03452,P05042,embeddings/P05042/6OS7_A.cif.pt
DB03453,P60568,embeddings/P60568/8SOZ_A.cif.pt
DB03454,P47228,embeddings/P47228/1LGT_A.cif.pt
DB03455,P60568,embeddings/P60568/8SOZ_A.cif.pt
DB03456,P43235,embeddings/P43235/4X6H_A.cif.pt
DB03459,P27708,embeddings/P27708/9FS2_A.cif.pt
DB03461,P08200,embeddings/P08200/1PB1_A.cif.pt
DB03461,P15121,embeddings/P15121/1US0_A.cif.pt
DB03461,P11411,embeddings/P11411/1DPG_A.cif.pt
DB03461,P52895,embeddings/P52895/4XO6_A.cif.pt
DB03461,P14061,embeddings/P14061/1JTV_A.cif.pt
DB03461,Q13423,embeddings/Q13423/1DJL_A.cif.pt
DB03461,P28845,embeddings/P28845/1XU9_A.cif.pt
DB03461,P35270,embeddings/P35270/6I6V_A.cif.pt
DB03461,Q01782,embeddings/Q01782/1E7W_A.cif.pt
DB03461,Q7Z4W1,embeddings/Q7Z4W1/3D3W_A.cif.pt
DB03461,O75874,embeddings/O75874/6BKX_A.cif.pt
DB03461,Q04828,embeddings/Q04828/1MRQ_A.cif.pt
DB03461,P29475,embeddings/P29475/6CID_A.cif.pt
DB03461,P11413,embeddings/P11413/6JYU_A.cif.pt
DB03461,P00374,embeddings/P00374/1KMV_A.cif.pt
DB03461,P67910,embeddings/P67910/1EQ2_A.cif.pt
DB03461,P11586,embeddings/P11586/1A4I_A.cif.pt
DB03461,P42330,embeddings/P42330/1S1P_A.cif.pt
DB03461,P30043,embeddings/P30043/1HDO_A.cif.pt
DB03461,P16100,embeddings/P16100/1ITW_A.cif.pt
DB03461,P16184,embeddings/P16184/3NZB_X.cif.pt
DB03461,Q08257,embeddings/Q08257/1YB5_A.cif.pt
DB03461,P04035,embeddings/P04035/2R4F_A.cif.pt
DB03461,P00325,embeddings/P00325/1U3U_A.cif.pt
DB03461,P16435,embeddings/P16435/3QFS_A.cif.pt
DB03461,P15770,embeddings/P15770/1NYT_A.cif.pt
DB03461,P14941,embeddings/P14941/3FPC_A.cif.pt
DB03461,P32055,embeddings/P32055/1E6U_A.cif.pt
DB03461,P44801,embeddings/P44801/1PQU_A.cif.pt
DB03461,P42593,embeddings/P42593/1PS9_A.cif.pt
DB03461,P48163,embeddings/P48163/7X11_A.cif.pt
DB03461,P0ABQ4,embeddings/P0ABQ4/8UW0_A.cif.pt
DB03461,P0C188,embeddings/P0C188/2FSV_C.cif.pt
DB03461,P0AEK2,embeddings/P0AEK2/1Q7B_A.cif.pt
DB03461,Q6UWP2,embeddings/Q6UWP2/1XG5_A.cif.pt
DB03461,P40925,embeddings/P40925/7RM9_A.cif.pt
DB03461,P76187,embeddings/P76187/1UR3_M.cif.pt
DB03461,Q8I814,embeddings/Q8I814/1MXH_A.cif.pt
DB03461,Q92506,embeddings/Q92506/2PD6_A.cif.pt
DB03461,P14550,embeddings/P14550/2ALR_A.cif.pt
DB03461,P16544,embeddings/P16544/2RHC_A.cif.pt
DB03461,Q16698,embeddings/Q16698/1W6U_A.cif.pt
DB03461,Q9WYS2,embeddings/Q9WYS2/1VL8_A.cif.pt
DB03461,Q9GV41,embeddings/Q9GV41/1VBJ_A.cif.pt
DB03461,P80874,embeddings/P80874/1PZ1_A.cif.pt
DB03461,P21890,embeddings/P21890/2BMW_A.cif.pt
DB03461,P55818,embeddings/P55818/6TM3_A.cif.pt
DB03461,Q9X022,embeddings/Q9X022/1O2D_A.cif.pt
DB03461,P06632,embeddings/P06632/1HW6_A.cif.pt
DB03461,P46336,embeddings/P46336/1PYF_A.cif.pt
DB03461,Q59931,embeddings/Q59931/1EUH_A.cif.pt
DB03461,Q14914,embeddings/Q14914/2Y05_A.cif.pt
DB03461,P38038,embeddings/P38038/1DDG_A.cif.pt
DB03461,O60218,embeddings/O60218/1ZUA_X.cif.pt
DB03461,Q9WZS7,embeddings/Q9WZS7/1VLJ_A.cif.pt
DB03461,Q56694,embeddings/Q56694/1EZ0_A.cif.pt
DB03461,Q9X0A2,embeddings/Q9X0A2/1VP5_A.cif.pt
DB03462,P19971,embeddings/P19971/1UOU_A.cif.pt
DB03462,P61497,embeddings/P61497/2J07_A.cif.pt
DB03462,P07650,embeddings/P07650/4EAD_A.cif.pt
DB03464,P0AE12,embeddings/P0AE12/1T8S_A.cif.pt
DB03466,P13631,embeddings/P13631/1FCY_A.cif.pt
DB03467,Q9AIU0,embeddings/Q9AIU0/7KD8_A.cif.pt
DB03467,P03372,embeddings/P03372/7NFB_A.cif.pt
DB03467,Q04828,embeddings/Q04828/1MRQ_A.cif.pt
DB03467,Q16678,embeddings/Q16678/3PM0_A.cif.pt
DB03467,P04278,embeddings/P04278/1D2S_A.cif.pt
DB03467,P11511,embeddings/P11511/3S79_A.cif.pt
DB03467,Q92731,embeddings/Q92731/3OLL_A.cif.pt
DB03468,P08913,embeddings/P08913/6KUX_A.cif.pt
DB03468,P11086,embeddings/P11086/4MIK_A.cif.pt
DB03469,P24474,embeddings/P24474/6TPO_A.cif.pt
DB03469,P72181,embeddings/P72181/1QKS_A.cif.pt
DB03470,P28593,embeddings/P28593/1AOG_A.cif.pt
DB03475,P03474,embeddings/P03474/1B9V_A.cif.pt
DB03476,P00749,embeddings/P00749/5YC6_U.cif.pt
DB03477,P35354,embeddings/P35354/5F19_A.cif.pt
DB03478,Q9NXA8,embeddings/Q9NXA8/6EQS_A.cif.pt
DB03479,P11217,embeddings/P11217/1Z8D_A.cif.pt
DB03480,Q02127,embeddings/Q02127/4OQV_A.cif.pt
DB03481,Q9FA38,embeddings/Q9FA38/1Y60_A.cif.pt
DB03482,P20586,embeddings/P20586/6JU1_A.cif.pt
DB03483,P18031,embeddings/P18031/7MN9_A.cif.pt
DB03484,P08758,embeddings/P08758/8H9Z_A.cif.pt
DB03485,P02788,embeddings/P02788/1H45_A.cif.pt
DB03485,P02924,embeddings/P02924/8ABP_A.cif.pt
DB03486,Q8WVQ1,embeddings/Q8WVQ1/1S1D_A.cif.pt
DB03488,P31677,embeddings/P31677/1UQT_A.cif.pt
DB03490,P24941,embeddings/P24941/6Q4G_A.cif.pt
DB03491,P15531,embeddings/P15531/8OOV_A.cif.pt
DB03492,P00282,embeddings/P00282/3FSA_A.cif.pt
DB03493,P07617,embeddings/P07617/1VPT_A.cif.pt
DB03495,P04746,embeddings/P04746/5U3A_A.cif.pt
DB03496,P11217,embeddings/P11217/1Z8D_A.cif.pt
DB03496,P50750,embeddings/P50750/3MI9_A.cif.pt
DB03496,P11216,embeddings/P11216/5IKO_A.cif.pt
DB03496,P50613,embeddings/P50613/8R9A_A.cif.pt
DB03496,Q00535,embeddings/Q00535/4AU8_A.cif.pt
DB03496,P06493,embeddings/P06493/6GU2_A.cif.pt
DB03496,Q00534,embeddings/Q00534/1BLX_A.cif.pt
DB03496,P00533,embeddings/P00533/8A27_A.cif.pt
DB03496,P11802,embeddings/P11802/2W96_B.cif.pt
DB03496,P49336,embeddings/P49336/5XS2_A.cif.pt
DB03496,P24941,embeddings/P24941/6Q4G_A.cif.pt
DB03498,P00634,embeddings/P00634/3TG0_A.cif.pt
DB03499,P23368,embeddings/P23368/9AYI_A.cif.pt
DB03499,O75390,embeddings/O75390/5UZQ_A.cif.pt
DB03499,P74645,embeddings/P74645/1WWJ_A.cif.pt
DB03499,P05042,embeddings/P05042/6OS7_A.cif.pt
DB03499,P9WK17,embeddings/P9WK17/6AS6_A.cif.pt
DB03499,Q57265,embeddings/Q57265/4IPI_A.cif.pt
DB03500,P32947,embeddings/P32947/1LLF_A.cif.pt
DB03501,P16442,embeddings/P16442/6GX2_A.cif.pt
DB03501,Q14376,embeddings/Q14376/1EK6_A.cif.pt
DB03501,P15291,embeddings/P15291/2FY7_A.cif.pt
DB03501,Q13304,embeddings/Q13304/7Y89_A.cif.pt
DB03502,P44801,embeddings/P44801/1PQU_A.cif.pt
DB03503,P03472,embeddings/P03472/6HFC_A.cif.pt
DB03505,P28720,embeddings/P28720/5N6F_A.cif.pt
DB03506,P07741,embeddings/P07741/6FCH_A.cif.pt
DB03507,P19438,embeddings/P19438/1EXT_A.cif.pt
DB03509,P09874,embeddings/P09874/6NRH_A.cif.pt
DB03510,Q9U8D3,embeddings/Q9U8D3/1P9B_A.cif.pt
DB03512,P07998,embeddings/P07998/2E0J_A.cif.pt
DB03515,P07445,embeddings/P07445/6C1X_A.cif.pt
DB03515,P00947,embeddings/P00947/1OHP_A.cif.pt
DB03516,Q06278,embeddings/Q06278/4UHW_A.cif.pt
DB03516,P47989,embeddings/P47989/2E1Q_A.cif.pt
DB03518,P13702,embeddings/P13702/4I6Y_A.cif.pt
DB03522,Q60099,embeddings/Q60099/1QQ5_A.cif.pt
DB03523,Q02127,embeddings/Q02127/4OQV_A.cif.pt
DB03524,P01556,embeddings/P01556/5LZG_A.cif.pt
DB03525,P12931,embeddings/P12931/1FMK_A.cif.pt
DB03526,P00918,embeddings/P00918/3K34_A.cif.pt
DB03528,P0ABP8,embeddings/P0ABP8/9FPE_A.cif.pt
DB03530,P00807,embeddings/P00807/1GHP_A.cif.pt
DB03530,P00811,embeddings/P00811/2FFY_A.cif.pt
DB03530,P18357,embeddings/P18357/1XKZ_A.cif.pt
DB03531,P14920,embeddings/P14920/7U9U_A.cif.pt
DB03532,O08398,embeddings/O08398/1W5F_A.cif.pt
DB03533,P22629,embeddings/P22629/2F01_A.cif.pt
DB03534,P0AEK4,embeddings/P0AEK4/7UMW_A.cif.pt
DB03535,P48147,embeddings/P48147/3DDU_A.cif.pt
DB03535,Q9X6R4,embeddings/Q9X6R4/3IUJ_A.cif.pt
DB03536,Q9UBX1,embeddings/Q9UBX1/1M6D_A.cif.pt
DB03536,P25779,embeddings/P25779/3I06_A.cif.pt
DB03539,Q13231,embeddings/Q13231/4WKA_A.cif.pt
DB03541,P16083,embeddings/P16083/4FGL_A.cif.pt
DB03541,P04818,embeddings/P04818/3GH0_A.cif.pt
DB03541,P00469,embeddings/P00469/3IK0_A.cif.pt
DB03541,P0A884,embeddings/P0A884/6NNR_A.cif.pt
DB03541,P13100,embeddings/P13100/1F28_A.cif.pt
DB03542,P29218,embeddings/P29218/6GIU_A.cif.pt
DB03543,Q56320,embeddings/Q56320/1NSJ_A.cif.pt
DB03543,P00909,embeddings/P00909/1PII_A.cif.pt
DB03544,P69795,embeddings/P69795/1IIB_A.cif.pt
DB03544,P0AF93,embeddings/P0AF93/1QU9_A.cif.pt
DB03546,P22102,embeddings/P22102/4ZZ1_A.cif.pt
DB03548,P06971,embeddings/P06971/4CU4_A.cif.pt
DB03549,P22629,embeddings/P22629/2F01_A.cif.pt
DB03551,P9WP01,embeddings/P9WP01/8C25_A.cif.pt
DB03552,P07101,embeddings/P07101/2XSN_A.cif.pt
DB03553,P00509,embeddings/P00509/8E9D_A.cif.pt
DB03553,P0AB80,embeddings/P0AB80/1IYE_A.cif.pt
DB03553,P69908,embeddings/P69908/1XEY_A.cif.pt
DB03555,P07477,embeddings/P07477/2RA3_A.cif.pt
DB03556,P16152,embeddings/P16152/1WMA_A.cif.pt
DB03556,Q9KL51,embeddings/Q9KL51/1Y89_A.cif.pt
DB03557,P18031,embeddings/P18031/7MN9_A.cif.pt
DB03558,P0A884,embeddings/P0A884/6NNR_A.cif.pt
DB03559,P00326,embeddings/P00326/1U3W_A.cif.pt
DB03559,P08319,embeddings/P08319/3COS_A.cif.pt
DB03562,P19079,embeddings/P19079/1UWZ_A.cif.pt
DB03565,P04054,embeddings/P04054/3ELO_A.cif.pt
DB03566,Q16881,embeddings/Q16881/3QFA_A.cif.pt
DB03566,P08588,embeddings/P08588/7BVQ_A.cif.pt
DB03566,P07550,embeddings/P07550/2RH1_A.cif.pt
DB03566,P0AFK9,embeddings/P0AFK9/1POT_A.cif.pt
DB03569,Q59288,embeddings/Q59288/1CB8_A.cif.pt
